Provincia,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G
SANTA CRUZ,Hipólito Yrigoyen,266,0,0,0,0,0,0,1,0,0
SANTA FE,Campo Garay,0,0,0,0,0,0,0,0,0,0
SANTA FE,Esteban Rams,169,0,0,0,0,1,1,1,0,1
SANTA FE,Gato Colorado,998,0,0,0,0,1,0,1,0,1
SANTA FE,Gregoria Pérez de Denis (Est. El Nochero),1358,0,0,0,0,1,1,1,0,1
SANTA FE,Independencia,0,0,0,0,0,0,0,0,0,0
SANTA FE,Logroño,630,0,0,0,0,0,1,1,1,1
SANTA FE,Montefiore,146,0,0,0,0,1,1,1,0,0
SANTA FE,Pozo Borrado,980,1,0,0,0,0,1,1,0,1
SANTA FE,San Bernardo,228,0,0,0,0,0,0,0,0,0
SANTA FE,Santa Margarita,993,0,0,0,0,1,1,1,0,1
SANTA FE,Pavón Arriba,1834,0,0,0,1,0,1,1,1,1
SANTA FE,Peyrano,2517,0,1,0,0,0,0,1,0,1
SANTA FE,Rueda,471,0,0,0,0,0,1,1,0,0
SANTA FE,Santa Teresa,3039,1,1,0,1,0,1,1,1,1
SANTA FE,Sargento Cabral,1007,0,0,0,1,0,1,1,0,1
SANTA FE,Stephenson,54,0,0,0,0,0,0,0,0,1
SANTA FE,Theobald,421,0,0,0,0,0,0,1,0,1
SANTA FE,Villa Constitución,47374,1,1,0,1,0,1,1,1,1
SANTA FE,Cayastá,3367,0,0,0,0,0,1,1,1,1
SANTA FE,Helvecia,5756,0,1,0,0,0,1,1,0,1
SANTA FE,Los Zapallos,873,0,1,0,0,0,0,1,0,1
SANTA FE,Saladero Mariano Cabal,588,0,0,0,0,0,1,1,0,1
SANTA FE,Santa Rosa de Calchines,3435,1,1,0,0,0,0,1,1,1
SANTA FE,Aarón Castellanos (Est. Castellanos),236,0,0,0,0,0,1,1,0,1
SANTA FE,Larrechea,487,0,0,0,0,0,1,1,0,1
SANTA FE,Loma Alta,225,1,0,0,1,0,0,1,0,0
SANTA FE,López (Est. San Martín de Tours),1368,1,1,0,0,0,0,1,0,1
SANTA FE,Maciel,5634,1,1,0,0,0,1,1,1,1
SANTA FE,Monje,1838,1,0,0,0,0,0,1,1,1
SANTA FE,Puerto Aragón,213,0,0,0,0,0,0,0,0,0
SANTA FE,San Eugenio,79,0,0,0,1,0,0,0,0,1
SANTA FE,San Fabián,820,1,1,0,0,0,1,1,0,0
SANTA FE,San Genaro,4070,1,0,0,0,0,1,1,1,1
SANTA FE,San Genaro Norte,4661,1,1,0,0,0,0,1,0,1
SANTA FE,Angeloni,62,0,0,0,0,0,1,0,0,0
SANTA FE,Cayastacito,329,0,0,0,0,0,1,1,0,0
SANTA FE,Colonia Dolores,502,0,0,0,0,0,1,0,0,1
SANTA FE,Esther,41,0,0,0,0,0,1,0,0,0
SANTA FE,Gobernador Crespo,5335,1,1,0,0,0,1,1,1,1
SANTIAGO DEL ESTERO,Santiago del Estero,252192,1,1,1,1,1,1,1,1,1
SANTIAGO DEL ESTERO,Vuelta de la Barranca,219,0,0,0,0,0,1,0,1,1
SANTIAGO DEL ESTERO,Yanda,201,0,0,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Ancaján,166,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Choya,1042,1,0,0,1,1,0,1,1,1
SANTIAGO DEL ESTERO,Estación La Punta,409,1,0,0,0,0,0,1,0,0
SANTIAGO DEL ESTERO,Frías,26649,1,0,0,1,1,1,1,1,1
SANTIAGO DEL ESTERO,Laprida,1197,0,0,0,1,0,1,0,0,1
SANTIAGO DEL ESTERO,San Pedro,87,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Tapso,691,0,0,0,1,0,1,0,1,1
SANTIAGO DEL ESTERO,Villa La Punta,819,0,0,0,1,1,1,0,0,1
SANTIAGO DEL ESTERO,El Caburé,737,0,0,0,0,0,1,0,0,1
SANTIAGO DEL ESTERO,La Firmeza,69,0,0,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Los Pirpintos,1729,0,0,0,1,1,0,0,0,1
SANTIAGO DEL ESTERO,Los Tigres,161,0,0,0,0,0,1,0,0,1
TUCUMAN,Famaillá,22924,1,0,0,1,1,1,1,1,1
TUCUMAN,Ingenio Fronterita,13,0,0,0,0,0,0,0,0,0
TUCUMAN,Graneros,2375,0,0,0,0,1,0,1,1,1
TUCUMAN,Lamadrid,2841,0,0,0,0,0,1,1,1,1
TUCUMAN,Taco Ralo,1241,0,0,0,0,0,1,1,1,1
TUCUMAN,Juan Bautista Alberdi,18430,1,0,0,0,1,0,1,1,1
TUCUMAN,Villa Belgrano,1205,0,0,0,0,0,0,1,0,0
TUCUMAN,La Cocha,6578,1,0,0,0,1,1,1,1,1
TUCUMAN,San José de La Cocha,123,0,0,0,0,0,1,0,0,0
TUCUMAN,Bella Vista,14791,1,0,0,1,0,1,1,1,1
TUCUMAN,Estación Aráoz,1315,0,0,0,0,0,0,0,1,1
TUCUMAN,Los Puestos,274,0,0,0,0,0,0,0,1,1
TUCUMAN,Manuel García Fernández,1061,1,0,0,0,0,0,1,0,0
TUCUMAN,Pala Pala,668,0,0,0,0,1,1,1,0,1
TUCUMAN,Río Colorado,1077,0,0,0,0,0,1,0,1,1
SANTA FE,La Criolla (Est. Cañadita),1963,1,0,0,0,0,1,1,0,1
SANTA FE,La Penca y Caraguatá,141,0,0,0,0,0,1,1,0,0
SANTA FE,Marcelino Escalada,1646,1,0,0,0,0,1,1,1,1
SANTA FE,Naré,341,0,0,0,0,0,1,1,0,0
SANTA FE,Pedro Gómez Cello,554,0,0,0,0,0,1,1,0,1
SANTA FE,Ramayón,550,0,0,0,0,0,1,1,0,0
SANTA FE,San Bernardo,27,0,0,0,0,0,1,0,0,0
SANTA FE,San Justo,21624,1,1,0,1,1,1,1,1,1
SANTA FE,San Martín Norte,563,0,0,0,0,0,1,1,0,1
SANTA FE,Silva (Est. Abipones),360,0,0,0,0,0,1,0,0,0
SANTA FE,Vera y Pintado (Est. Guaraníes),997,1,0,0,0,0,1,1,0,1
SANTA FE,Videla,2027,1,0,0,1,0,1,1,0,1
SANTA FE,Aldao,587,0,1,0,0,0,0,1,0,1
SANTIAGO DEL ESTERO,Monte Quemado,12543,0,0,0,1,1,0,1,0,1
SANTIAGO DEL ESTERO,Nueva Esperanza,72,0,0,0,0,1,1,0,0,0
SANTIAGO DEL ESTERO,Pampa de los Guanacos,5273,0,0,0,1,1,0,1,0,1
SANTIAGO DEL ESTERO,San José del Boquerón,38,0,0,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Urutaú,137,0,0,0,0,0,1,0,0,1
SANTIAGO DEL ESTERO,Bandera Bajada,964,0,0,0,1,0,1,1,0,1
SANTIAGO DEL ESTERO,Caspi Corral,251,0,0,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Colonia San Juan,85,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,El Crucero,104,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Kilómetro 30,243,0,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,La Cañada,1696,0,0,0,1,1,1,0,0,1
SANTIAGO DEL ESTERO,La Invernada,517,0,0,0,1,0,1,0,0,0
SANTIAGO DEL ESTERO,Minerva,128,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Vaca Huañuna,185,0,0,0,0,0,1,0,0,0
SANTIAGO DEL ESTERO,Villa Figueroa,72,0,0,0,1,0,1,0,0,0
SANTIAGO DEL ESTERO,Añatuya,23286,1,1,0,1,1,1,1,1,1
SANTIAGO DEL ESTERO,Averías,371,0,0,0,0,0,1,0,0,0
LA PAMPA,General Pico,56795,1,0,1,1,1,1,1,1,1
LA PAMPA,Speluzzi,367,0,0,0,1,0,1,1,0,1
LA PAMPA,Trebolares,46,0,0,0,0,0,0,0,0,0
LA PAMPA,25 de Mayo,7878,0,0,0,1,0,1,1,1,1
LA PAMPA,Casa de Piedra,154,0,0,0,0,0,1,0,0,0
LA PAMPA,Puelén,357,0,0,1,0,1,1,1,0,1
LA PAMPA,Colonia Barón,2804,0,0,1,1,1,1,1,1,1
LA PAMPA,Colonia San José,32,0,0,0,0,0,0,0,0,0
LA PAMPA,Miguel Cané,803,0,0,0,1,1,0,1,1,1
LA PAMPA,Quemú Quemú,3714,0,0,1,1,1,1,1,1,1
LA PAMPA,Relmo,120,0,0,0,0,0,0,0,1,0
LA PAMPA,Villa Mirasol,546,0,0,0,0,0,1,1,0,0
LA PAMPA,Caleufú,2014,0,1,0,1,1,0,1,0,1
MENDOZA,Tupungato,13218,1,0,0,1,1,1,1,1,1
MENDOZA,Villa Bastias,0,0,0,0,0,0,0,0,0,0
MISIONES,25 de Mayo,3838,0,0,0,0,1,0,1,0,1
MISIONES,Alba Posse,486,0,0,0,0,0,0,1,0,1
MISIONES,Alicia Baja,219,0,0,0,0,0,1,0,0,0
MISIONES,Colonia Alicia,277,0,0,0,0,0,1,0,0,1
MISIONES,Colonia Aurora,832,0,0,0,0,1,1,1,0,1
MISIONES,San Francisco de Asís,603,0,0,0,0,0,0,0,0,0
MISIONES,Santa Rita,1433,0,0,0,0,1,0,1,0,1
MISIONES,Apóstoles,24083,1,1,0,1,1,1,1,1,1
MISIONES,Azara,3165,0,1,0,0,1,1,1,1,1
MISIONES,Barrio Rural,291,0,0,0,0,0,0,0,0,0
MISIONES,Estación Apóstoles,2627,0,0,0,0,0,0,0,1,1
MISIONES,Pindapoy,732,0,0,0,0,0,0,0,0,0
MISIONES,Rincón de Azara,252,0,0,0,0,0,0,0,0,0
MISIONES,San José,5338,1,0,0,1,0,1,1,1,1
CATAMARCA,Buena Vista,0,0,0,0,0,0,0,0,0,0
CATAMARCA,Chaquiago,1096,0,0,0,0,1,1,0,0,0
CATAMARCA,Choya,403,0,0,0,0,0,0,0,0,0
CATAMARCA,El Alamito,734,0,0,0,0,0,1,0,0,0
CATAMARCA,El Lindero,741,0,0,0,0,0,0,1,0,0
CATAMARCA,El Potrero,184,0,0,0,0,0,0,0,0,0
CATAMARCA,La Aguada,378,0,0,0,0,0,1,0,0,0
CATAMARCA,La Mesada,0,0,0,0,0,0,0,0,0,0
CATAMARCA,Antofagasta de la Sierra,730,0,0,0,0,1,0,1,0,1
CATAMARCA,Antofalla,45,0,0,0,0,0,0,0,0,0
CATAMARCA,El Peñón,263,0,0,0,0,0,0,0,0,0
CATAMARCA,Los Nacimientos,43,0,0,0,0,0,0,0,0,0
CATAMARCA,Barranca Larga,330,0,0,0,0,0,0,0,0,0
CATAMARCA,Belén,12256,0,0,0,0,1,0,1,1,1
CATAMARCA,Cóndor Huasi,254,0,0,0,0,0,0,0,0,0
CATAMARCA,Corral Quemado,1204,0,0,0,0,0,0,0,0,0
CATAMARCA,El Durazno,378,0,0,0,0,0,0,0,0,0
CATAMARCA,Farallón Negro,1463,0,0,0,0,0,0,1,0,1
CATAMARCA,Hualfín,987,0,0,0,0,1,0,0,0,1
CATAMARCA,Jacipunco,361,0,0,0,0,0,0,0,0,0
CATAMARCA,La Puntilla,236,0,0,0,0,0,0,0,0,0
CATAMARCA,Las Juntas,258,0,0,0,0,0,1,0,0,0
CATAMARCA,Londres,2456,0,0,0,0,1,0,1,0,1
CATAMARCA,Los Nacimientos,215,0,0,0,0,0,0,0,0,1
CATAMARCA,Puerta de Corral Quemado,575,0,0,0,0,0,0,0,0,0
CORDOBA,San Nicolás,1171,1,0,0,0,0,0,1,1,1
CORDOBA,Socavones,263,0,0,0,0,0,0,0,0,0
CORDOBA,Tejas Tres,0,0,0,0,0,0,0,0,0,0
CORDOBA,Tierra Alta,0,0,0,0,0,0,0,0,0,0
CORDOBA,Toledo,3843,1,0,0,1,0,1,1,1,1
CORDOBA,Valle Alegre,494,0,0,0,0,0,0,0,0,0
CORDOBA,Valle de Anisacate,487,0,0,0,0,0,1,0,0,0
CORDOBA,Villa Ciudad de América (Loteo Diego de Rojas),679,0,0,0,0,0,1,1,1,1
CORDOBA,Villa del Prado,1476,0,0,0,0,0,1,0,0,0
CORDOBA,Villa La Bolsa,995,0,0,0,0,0,1,0,1,1
CORDOBA,Villa Los Aromos,1364,1,0,0,0,0,1,1,0,0
CORDOBA,Villa Parque Santa Ana,2491,1,0,0,0,0,0,1,1,1
CORDOBA,Villa San Isidro - José de la Quintana,483,0,0,0,0,0,1,1,0,0
CORDOBA,Villa Sierras de Oro,251,0,0,0,0,0,0,0,1,1
CORDOBA,Yocsina,1242,0,0,0,0,0,0,0,0,1
CORDOBA,Caminiaga,282,0,0,0,1,0,0,0,0,0
CORDOBA,Cerro Colorado,0,0,0,0,0,0,0,0,0,0
CORDOBA,Chuña Huasi,17,0,0,0,0,0,0,0,0,0
CORDOBA,Pozo Nuevo,130,0,0,0,0,0,0,0,0,1
LA PAMPA,Santa Rosa,102860,1,1,1,1,1,1,1,1,1
LA PAMPA,Catriló,3955,0,1,0,1,1,0,1,1,1
LA PAMPA,La Gloria,46,0,0,0,0,0,0,0,0,0
LA PAMPA,Lonquimay,1680,0,0,0,1,1,0,1,1,1
LA PAMPA,Uriburu,964,0,0,0,1,1,1,1,1,1
LA PAMPA,Santa Isabel,2526,0,0,1,0,1,1,1,1,0
LA PAMPA,Bernardo Larroude,1499,0,0,0,1,1,1,1,0,0
LA PAMPA,Ceballos,323,0,0,0,1,1,1,1,0,0
LA PAMPA,Coronel Hilario Lagos (Est. Aguas Buenas),676,0,0,0,0,1,1,1,0,1
LA PAMPA,Intendente Alvear,7510,1,1,0,1,1,1,1,1,1
SANTA FE,Tostado,14582,1,1,0,0,1,1,1,1,1
SANTA FE,Villa Minetti,4876,0,0,0,0,1,1,1,1,1
SANTA FE,Armstrong,11181,1,0,0,1,0,1,1,1,1
SANTA FE,Bouquet,1230,1,0,0,0,0,1,1,0,1
SANTA FE,Las Parejas,12375,1,0,0,0,0,1,1,1,1
SANTA FE,Las Rosas,13068,1,1,0,1,0,0,1,1,1
SANTA FE,Montes de Oca,2655,1,0,0,0,1,1,1,0,1
SANTA FE,Tortugas,2234,1,0,0,0,1,0,1,1,1
SANTA FE,Arequito,6533,1,1,0,0,0,0,1,1,1
SANTA FE,Arteaga,3089,1,1,0,0,0,1,1,1,1
SANTA FE,Beravebú,2225,0,0,0,0,0,1,1,1,1
TUCUMAN,El Mollar,1906,0,0,0,0,1,1,1,0,1
TUCUMAN,Tafí del Valle,3403,1,0,0,0,1,1,1,1,1
TUCUMAN,Barrio El Cruce,620,0,0,0,0,0,0,0,1,1
TUCUMAN,Barrio Lomas de Tafí,528,1,0,0,0,0,0,1,0,1
TUCUMAN,Barrio Mutual San Martín,1132,1,0,0,0,0,0,1,1,1
TUCUMAN,Barrio Parada 14,294,0,0,0,0,0,0,0,1,1
TUCUMAN,Barrio U.T.A. II,1455,0,0,0,0,0,0,0,1,1
TUCUMAN,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia (6),11494,0,0,0,0,0,0,0,0,1
TUCUMAN,El Cadillal,865,0,0,0,0,0,0,1,1,1
TUCUMAN,Tafí Viejo,39601,1,1,0,1,1,1,1,1,1
TUCUMAN,Villa Las Flores,599,0,0,0,0,0,0,0,1,1
TUCUMAN,Villa Mariano Moreno - El Colmenar,52960,0,0,0,0,0,0,0,1,1
TUCUMAN,Choromoro,471,0,0,0,0,0,0,0,1,1
TUCUMAN,San Pedro de Colalao,3065,0,0,0,0,0,1,1,1,1
TUCUMAN,Villa de Trancas,4429,1,0,0,0,0,1,1,1,1
TUCUMAN,Barrio San José III,1703,0,0,0,0,0,0,0,0,1
MENDOZA,Jaime Prats,419,0,0,0,0,0,1,1,0,0
MENDOZA,La Llave Nueva,499,0,0,0,0,0,0,1,0,0
MENDOZA,Las Malvinas,232,0,0,0,0,0,1,1,0,0
MENDOZA,Los Reyunos,18,0,0,0,0,0,0,0,0,1
MENDOZA,Monte Comán,3529,0,0,0,0,0,1,1,1,1
MENDOZA,Pobre Diablo,526,0,0,0,0,0,0,0,1,1
MENDOZA,Punta del Agua,382,0,0,0,0,0,0,0,0,0
MENDOZA,Rama Caída,850,0,0,0,0,0,1,1,1,1
MENDOZA,Real del Padre,3635,0,0,0,0,0,1,1,1,1
MENDOZA,Salto de Las Rosas,1343,0,0,0,0,0,1,1,1,1
MENDOZA,San Rafael,118009,1,1,1,1,1,1,1,1,1
MENDOZA,Villa Atuel,3311,0,0,0,0,0,1,1,1,1
MENDOZA,Villa Atuel Norte,271,0,0,0,0,0,0,1,1,1
MENDOZA,Barrio 12 de Octubre,177,0,0,0,1,0,0,0,0,1
TUCUMAN,Santa Rosa de Leales,1934,0,0,0,0,0,1,1,1,1
TUCUMAN,Villa de Leales,1237,0,0,0,0,0,1,1,0,1
TUCUMAN,Villa Fiad - Ingenio Leales,2791,0,0,0,0,0,1,1,1,1
TUCUMAN,Barrio Araujo,0,0,0,0,0,0,0,0,1,1
TUCUMAN,Barrio San Felipe,2157,0,0,0,0,0,0,0,1,1
TUCUMAN,El Manantial,14582,0,1,0,1,0,1,0,1,1
TUCUMAN,Ingenio San Pablo,9620,1,0,0,1,0,1,1,1,1
TUCUMAN,La Reducción,5029,1,0,0,0,0,0,1,1,1
TUCUMAN,Lules,21088,1,0,0,1,0,1,1,1,1
TUCUMAN,Acheral,2683,1,0,0,1,0,1,1,1,1
TUCUMAN,Capitán Cáceres,513,0,0,0,0,0,1,0,0,0
TUCUMAN,Monteros,23274,1,0,0,1,0,1,1,1,1
TUCUMAN,Pueblo Independencia,3530,1,0,0,0,0,0,1,1,1
TUCUMAN,Río Seco,5131,1,0,0,1,0,0,1,1,1
SANTIAGO DEL ESTERO,Beltrán,6352,1,0,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,Colonia El Simbolar,4197,0,0,0,0,1,1,0,1,1
SANTIAGO DEL ESTERO,Fernández,12886,1,0,0,1,1,1,1,1,1
SANTIAGO DEL ESTERO,Ingeniero Forres (Est. Chaguar Punco),5463,0,0,0,1,1,1,1,0,0
SANTIAGO DEL ESTERO,Vilmer,932,0,0,0,0,1,0,0,1,1
SANTIAGO DEL ESTERO,Chilca Juliana,539,0,0,0,1,1,1,0,0,0
SANTIAGO DEL ESTERO,Los Telares,2573,0,0,0,1,1,0,1,0,1
SANTIAGO DEL ESTERO,Villa Salavina,829,0,0,0,0,1,1,0,0,1
SANTIAGO DEL ESTERO,Brea Pozo,1878,0,0,0,0,1,1,1,1,1
SANTIAGO DEL ESTERO,Estación Robles,388,0,0,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,Estación Taboada,1512,0,0,0,0,1,1,0,1,1
SANTIAGO DEL ESTERO,Villa Nueva,303,0,0,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,Garza,2584,0,0,0,0,1,0,1,1,1
NEUQUEN,San Martín de los Andes,27956,1,0,0,1,1,1,1,1,1
NEUQUEN,Villa Lago Meliquina,105,1,0,0,0,0,1,1,0,1
NEUQUEN,Chorriaca,403,0,0,0,0,1,1,0,0,0
NEUQUEN,Loncopué,4877,0,1,1,0,1,1,1,0,1
NEUQUEN,Villa La Angostura,11063,1,0,1,0,1,1,1,1,1
NEUQUEN,Villa Traful,356,0,0,0,0,1,0,1,0,0
NEUQUEN,Andacollo,2481,0,0,1,1,1,1,1,0,0
NEUQUEN,Huinganco,733,0,0,1,0,1,1,1,0,0
NEUQUEN,Las Ovejas,1128,0,0,0,0,0,1,1,0,0
NEUQUEN,Los Miches,201,0,0,0,0,0,0,0,0,0
NEUQUEN,Manzano Amargo,334,0,0,0,0,0,1,0,0,0
NEUQUEN,Varvarco,445,0,0,0,0,0,1,0,0,1
NEUQUEN,Villa del Nahueve,197,0,0,0,0,0,1,0,0,0
NEUQUEN,Caviahué,607,0,0,1,0,1,1,1,0,1
RIO NEGRO,Villa Regina,30028,1,0,1,1,1,1,1,1,1
RIO NEGRO,Villa San Isidro,607,0,0,0,1,0,1,0,1,0
RIO NEGRO,Las Bayas,66,0,0,0,0,0,0,0,0,0
RIO NEGRO,Mamuel Choique,243,0,0,0,1,0,0,0,0,0
RIO NEGRO,Ñorquincó,565,0,0,0,0,1,0,1,0,0
RIO NEGRO,Ojos de Agua,69,0,0,0,0,0,0,0,0,0
RIO NEGRO,Río Chico (Est. Cerro Mesa),282,0,0,0,0,1,0,1,0,0
RIO NEGRO,Barrio Esperanza,67,0,0,0,1,0,0,0,0,0
RIO NEGRO,Colonia Juliá y Echarren,936,0,0,0,1,1,0,0,0,1
RIO NEGRO,Juventud Unida,63,0,0,0,1,0,0,0,0,0
RIO NEGRO,Pichi Mahuida,46,0,0,0,0,0,0,0,0,0
RIO NEGRO,Río Colorado,11733,1,1,1,1,1,1,1,1,1
RIO NEGRO,Salto Andersen,16,0,0,0,0,0,0,0,0,0
RIO NEGRO,Cañadón Chileno,44,0,0,0,0,0,0,0,0,0
RIO NEGRO,Comallo,1497,0,0,0,0,1,1,0,0,1
RIO NEGRO,Dina Huapi,3469,1,0,1,0,1,1,1,1,1
RIO NEGRO,Laguna Blanca,102,0,0,0,1,0,0,0,0,0
RIO NEGRO,Ñirihuau,261,0,0,0,0,0,0,0,0,0
RIO NEGRO,Paso Flores,0,0,0,0,0,1,0,0,0,0
BUENOS AIRES,Ranchos,7916,1,0,1,1,0,1,1,1,1
BUENOS AIRES,Villanueva (Ap. Río Salado),537,0,0,0,0,0,1,1,0,0
BUENOS AIRES,Colonia San Ricardo (Est. Iriarte),811,1,0,0,0,0,1,0,1,1
BUENOS AIRES,General Pinto,6557,0,0,1,0,1,0,1,1,1
BUENOS AIRES,Germania (Est. Mayor José Orellano),1397,1,0,0,0,0,0,0,1,1
BUENOS AIRES,Gunther,23,0,0,0,0,0,0,0,1,0
BUENOS AIRES,Villa Francia (Est. Coronel Granada),1176,0,0,0,1,1,0,1,0,1
BUENOS AIRES,Villa Roth (Est. Ingeniero Balbín),38,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Barrio Colinas Verdes,0,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Barrio El Boquerón,509,0,0,0,0,0,1,0,0,1
BUENOS AIRES,Barrio El Casal,0,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Barrio El Coyunco,0,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Barrio La Gloria,415,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Barrio Santa Paula,644,0,0,0,0,0,1,0,1,1
LA PAMPA,Sarah,204,0,0,0,0,1,0,0,0,0
SANTA FE,Virginia,151,0,0,0,0,0,1,0,0,0
LA PAMPA,Vértiz,688,0,0,0,0,0,1,1,0,1
LA PAMPA,Algarrobo del Águila,329,0,0,0,0,0,0,1,0,0
LA PAMPA,La Humada,657,0,0,0,0,1,1,1,0,0
LA PAMPA,Conhelo,464,0,0,0,0,0,1,1,0,0
LA PAMPA,Eduardo Castex,9253,1,1,0,1,1,0,1,1,1
LA PAMPA,Mauricio Mayer,291,0,0,0,0,1,1,1,0,0
LA PAMPA,Monte Nievas,470,0,0,0,0,1,1,1,0,0
LA PAMPA,Rucanelo,219,0,0,0,1,0,1,0,0,0
LA PAMPA,Winifreda,2222,0,1,1,0,0,1,1,1,1
LA PAMPA,Gobernador Duval,413,0,0,0,0,1,1,0,0,0
LA PAMPA,Puelches,420,0,0,0,0,1,0,1,0,1
LA PAMPA,Alpachiri,1759,0,0,0,1,1,0,1,0,1
LA PAMPA,General Manuel J. Campos,935,0,0,0,1,1,0,1,0,1
LA PAMPA,Guatraché,3697,0,1,0,1,1,1,1,1,1
LA PAMPA,Perú,39,0,0,0,0,0,1,0,0,0
RIO NEGRO,Pilcaniyeu,757,0,0,0,0,1,0,0,0,0
RIO NEGRO,Pilquiniyeu del Limay,106,1,0,0,0,0,0,0,0,0
RIO NEGRO,Villa Llanquín,113,0,0,0,0,1,0,0,0,0
RIO NEGRO,El Empalme,81,0,0,0,0,0,0,0,0,0
RIO NEGRO,Las Grutas,4807,1,0,1,1,1,1,1,1,1
RIO NEGRO,Playas Doradas,194,0,0,0,1,0,1,0,0,0
RIO NEGRO,Puerto San Antonio Este,381,1,0,0,0,1,1,1,0,0
RIO NEGRO,Punta Colorada,4,0,0,0,0,0,1,0,0,0
RIO NEGRO,Saco Viejo,8,0,0,0,0,0,1,0,0,0
RIO NEGRO,San Antonio Oeste,16265,1,0,1,1,1,1,1,1,1
RIO NEGRO,Sierra Grande,7404,1,0,1,1,1,1,1,1,1
RIO NEGRO,Aguada Cecilio,155,0,0,0,0,1,0,0,0,0
RIO NEGRO,Arroyo Los Berros,168,0,0,0,0,1,0,0,0,0
RIO NEGRO,Arroyo Ventana,30,0,0,0,0,1,0,0,0,0
RIO NEGRO,Nahuel Niyeu,32,0,0,0,0,0,0,0,0,0
RIO NEGRO,Sierra Pailemán,74,0,0,0,1,0,0,0,0,0
RIO NEGRO,Valcheta,3867,0,0,0,1,1,1,1,0,1
CABA,VERSALLES,13822,1,1,1,1,1,1,1,1,1
CATAMARCA,Capayán,636,0,0,0,0,1,0,0,0,1
CATAMARCA,Chumbicha,4531,1,0,0,1,1,1,1,1,1
CATAMARCA,Colonia del Valle,854,0,0,0,0,1,0,1,0,0
CATAMARCA,Colonia Nueva Coneta,1951,0,0,0,1,1,1,1,1,1
CATAMARCA,Concepción,387,0,0,0,0,0,0,0,0,0
CATAMARCA,Coneta,653,0,0,0,1,1,0,1,0,0
CATAMARCA,El Bañado,158,0,0,0,0,0,0,0,0,0
LA PAMPA,Santa Teresa,466,0,0,0,1,0,0,1,0,0
CABA,VELEZ SARSFIELD,35081,1,1,1,1,1,1,1,1,1
CORDOBA,San Francisco del Chañar,2256,0,0,0,1,1,0,1,1,1
CORDOBA,Almafuerte,11422,1,1,0,1,0,1,1,1,1
CORDOBA,Colonia Almada,495,0,0,0,0,0,1,1,0,1
CORDOBA,Corralito,1727,0,0,0,1,1,1,0,1,1
CORDOBA,Dalmacio Vélez,1497,0,0,0,1,0,0,1,1,1
CATAMARCA,Huillapima,2416,0,0,0,1,1,1,1,1,1
CATAMARCA,Los Angeles,383,0,0,0,0,0,1,0,0,0
CATAMARCA,Los Angeles Norte,0,0,0,0,0,0,0,0,0,0
CATAMARCA,Los Angeles Sur,0,0,0,0,0,0,0,0,0,0
CATAMARCA,Miraflores,1650,0,0,0,1,1,1,1,1,1
CATAMARCA,San Martín,426,0,0,0,1,1,0,0,0,1
CATAMARCA,San Pablo,139,0,0,0,0,0,0,0,0,0
CATAMARCA,San Pedro,372,0,0,0,0,0,0,0,0,0
CATAMARCA,Barrio Bancario,0,0,0,0,0,0,0,0,1,1
CATAMARCA,El Pantanillo,44,1,0,0,0,1,0,1,1,1
CATAMARCA,San Fernando del Valle de Catamarca,159139,1,1,1,1,1,1,1,1,1
CATAMARCA,El Alto,754,0,0,0,0,1,1,0,1,1
CATAMARCA,Guayamba,376,0,0,0,0,0,0,0,0,0
CATAMARCA,Infanzón,62,0,0,0,0,0,0,0,0,0
CATAMARCA,Los Corrales,54,0,0,0,0,0,0,0,0,0
CATAMARCA,Tapso,191,0,0,0,0,1,0,0,0,0
CATAMARCA,Vilismán,112,0,0,0,0,0,0,0,0,1
CATAMARCA,Collagasta,373,0,0,0,0,0,0,0,0,0
CORDOBA,General Fotheringham,313,1,0,0,0,0,1,1,1,1
CORDOBA,Hernando,10109,1,1,0,1,0,0,1,1,1
CORDOBA,James Craik,5110,1,1,0,1,0,1,1,1,1
CORDOBA,Las Isletillas,152,0,0,0,0,0,1,1,0,1
CORDOBA,Las Perdices,5084,1,0,0,0,1,1,1,1,1
CORDOBA,Los Zorros,508,0,0,0,0,0,0,1,1,1
